,Feature1,Feature2,Correlation_x,Correlation_y
3973,Te_rho_z20,Te_rho_z42,True,True
3974,Te_rho_z20,Te_rho_z43,True,True
3975,Te_rho_z20,Te_rho_z44,True,True
3976,Te_rho_z20,Te_rho_z45,True,True
3977,Te_rho_z20,Te_rho_z46,True,True
3978,Te_rho_z20,Te_rho_z47,True,True
3979,Te_rho_z20,Te_rho_z48,True,True
3980,Te_rho_z20,Te_rho_z49,True,True
3981,Te_rho_z20,Te_rho_z50,True,True
3982,Te_rho_z20,Te_rho_z51,True,True
3983,Te_rho_z20,Te_rho_z52,True,True
3984,Te_rho_z20,Te_rho_z53,True,True
3985,Te_rho_z20,Te_rho_z54,True,True
3986,Te_rho_z20,Te_rho_z55,True,True
3987,Te_rho_z20,Te_rho_z56,True,True
3988,Te_rho_z20,Te_rho_z57,True,True
3989,Te_rho_z20,Te_rho_z58,True,True
3990,Te_rho_z21,Ne_rho_z24,True,True
3991,Te_rho_z21,Ne_rho_z25,True,True
3992,Te_rho_z21,Ne_rho_z26,True,True
3993,Te_rho_z21,Ne_rho_z27,True,True
3994,Te_rho_z21,Ne_rho_z28,True,True
3995,Te_rho_z21,Ne_rho_z29,True,True
3996,Te_rho_z21,Ne_rho_z30,True,True
3997,Te_rho_z21,Ne_rho_z31,True,True
3998,Te_rho_z21,Ne_rho_z32,True,True
3999,Te_rho_z21,Ne_rho_z33,True,True
4000,Te_rho_z21,Ne_rho_z34,True,True
4001,Te_rho_z21,Ne_rho_z35,True,True
4002,Te_rho_z21,Ne_rho_z36,True,True
4003,Te_rho_z21,Ne_rho_z37,True,True
4004,Te_rho_z21,Ne_rho_z38,True,True
4005,Te_rho_z21,Ne_rho_z39,True,True
4006,Te_rho_z21,Ne_rho_z40,True,True
4007,Te_rho_z21,Ne_rho_z41,True,True
4008,Te_rho_z21,Ne_rho_z42,True,True
4009,Te_rho_z21,Ne_rho_z43,True,True
4010,Te_rho_z21,Ne_rho_z44,True,True
4011,Te_rho_z21,Ne_rho_z45,True,True
4012,Te_rho_z21,Ne_rho_z46,True,True
4013,Te_rho_z21,Ne_rho_z47,True,True
4014,Te_rho_z21,Ne_rho_z48,True,True
4015,Te_rho_z21,Ne_rho_z49,True,True
4016,Te_rho_z21,Ne_rho_z50,True,True
4017,Te_rho_z21,Ne_rho_z51,True,True
4018,Te_rho_z21,Ne_rho_z52,True,True
4019,Te_rho_z21,Ne_rho_z53,True,True
4020,Te_rho_z21,Ne_rho_z54,True,True
4021,Te_rho_z21,Ne_rho_z55,True,True
4022,Te_rho_z21,Te_rho_z14,True,True
4023,Te_rho_z21,Te_rho_z15,True,True
4024,Te_rho_z21,Te_rho_z16,True,True
4025,Te_rho_z21,Te_rho_z17,True,True
4026,Te_rho_z21,Te_rho_z18,True,True
4027,Te_rho_z21,Te_rho_z19,True,True
4028,Te_rho_z21,Te_rho_z20,True,True
4029,Te_rho_z21,Te_rho_z22,True,True
4030,Te_rho_z21,Te_rho_z23,True,True
4031,Te_rho_z21,Te_rho_z24,True,True
4032,Te_rho_z21,Te_rho_z25,True,True
4033,Te_rho_z21,Te_rho_z26,True,True
4034,Te_rho_z21,Te_rho_z27,True,True
4035,Te_rho_z21,Te_rho_z28,True,True
4036,Te_rho_z21,Te_rho_z29,True,True
4037,Te_rho_z21,Te_rho_z30,True,True
4038,Te_rho_z21,Te_rho_z31,True,True
4039,Te_rho_z21,Te_rho_z32,True,True
4040,Te_rho_z21,Te_rho_z33,True,True
4041,Te_rho_z21,Te_rho_z34,True,True
4042,Te_rho_z21,Te_rho_z35,True,True
4043,Te_rho_z21,Te_rho_z36,True,True
4044,Te_rho_z21,Te_rho_z37,True,True
4045,Te_rho_z21,Te_rho_z38,True,True
4046,Te_rho_z21,Te_rho_z39,True,True
4047,Te_rho_z21,Te_rho_z40,True,True
4048,Te_rho_z21,Te_rho_z41,True,True
4049,Te_rho_z21,Te_rho_z42,True,True
4050,Te_rho_z21,Te_rho_z43,True,True
4051,Te_rho_z21,Te_rho_z44,True,True
4052,Te_rho_z21,Te_rho_z45,True,True
4053,Te_rho_z21,Te_rho_z46,True,True
4054,Te_rho_z21,Te_rho_z47,True,True
4055,Te_rho_z21,Te_rho_z48,True,True
4056,Te_rho_z21,Te_rho_z49,True,True
4057,Te_rho_z21,Te_rho_z50,True,True
4058,Te_rho_z21,Te_rho_z51,True,True
4059,Te_rho_z21,Te_rho_z52,True,True
4060,Te_rho_z21,Te_rho_z53,True,True
4061,Te_rho_z21,Te_rho_z54,True,True
4062,Te_rho_z21,Te_rho_z55,True,True
4063,Te_rho_z21,Te_rho_z56,True,True
4064,Te_rho_z21,Te_rho_z57,True,True
4065,Te_rho_z21,Te_rho_z58,True,True
4066,Te_rho_z22,Ne_rho_z24,True,True
4067,Te_rho_z22,Ne_rho_z25,True,True
4068,Te_rho_z22,Ne_rho_z26,True,True
4069,Te_rho_z22,Ne_rho_z27,True,True
4070,Te_rho_z22,Ne_rho_z28,True,True
4071,Te_rho_z22,Ne_rho_z29,True,True
4072,Te_rho_z22,Ne_rho_z30,True,True
4073,Te_rho_z22,Ne_rho_z31,True,True
4074,Te_rho_z22,Ne_rho_z32,True,True
4075,Te_rho_z22,Ne_rho_z33,True,True
4076,Te_rho_z22,Ne_rho_z34,True,True
4077,Te_rho_z22,Ne_rho_z35,True,True
4078,Te_rho_z22,Ne_rho_z36,True,True
4079,Te_rho_z22,Ne_rho_z37,True,True
4080,Te_rho_z22,Ne_rho_z38,True,True
4081,Te_rho_z22,Ne_rho_z39,True,True
4082,Te_rho_z22,Ne_rho_z40,True,True
4083,Te_rho_z22,Ne_rho_z41,True,True
4084,Te_rho_z22,Ne_rho_z42,True,True
4085,Te_rho_z22,Ne_rho_z43,True,True
4086,Te_rho_z22,Ne_rho_z44,True,True
4087,Te_rho_z22,Ne_rho_z45,True,True
4088,Te_rho_z22,Ne_rho_z46,True,True
4089,Te_rho_z22,Ne_rho_z47,True,True
4090,Te_rho_z22,Ne_rho_z48,True,True
4091,Te_rho_z22,Ne_rho_z49,True,True
4092,Te_rho_z22,Ne_rho_z50,True,True
4093,Te_rho_z22,Ne_rho_z51,True,True
4094,Te_rho_z22,Ne_rho_z52,True,True
4095,Te_rho_z22,Ne_rho_z53,True,True
4096,Te_rho_z22,Ne_rho_z54,True,True
4097,Te_rho_z22,Ne_rho_z55,True,True
4098,Te_rho_z22,Te_rho_z14,True,True
4099,Te_rho_z22,Te_rho_z15,True,True
4100,Te_rho_z22,Te_rho_z16,True,True
4101,Te_rho_z22,Te_rho_z17,True,True
4102,Te_rho_z22,Te_rho_z18,True,True
4103,Te_rho_z22,Te_rho_z19,True,True
4104,Te_rho_z22,Te_rho_z20,True,True
4105,Te_rho_z22,Te_rho_z21,True,True
4106,Te_rho_z22,Te_rho_z23,True,True
4107,Te_rho_z22,Te_rho_z24,True,True
4108,Te_rho_z22,Te_rho_z25,True,True
4109,Te_rho_z22,Te_rho_z26,True,True
4110,Te_rho_z22,Te_rho_z27,True,True
4111,Te_rho_z22,Te_rho_z28,True,True
4112,Te_rho_z22,Te_rho_z29,True,True
4113,Te_rho_z22,Te_rho_z30,True,True
4114,Te_rho_z22,Te_rho_z31,True,True
4115,Te_rho_z22,Te_rho_z32,True,True
4116,Te_rho_z22,Te_rho_z33,True,True
4117,Te_rho_z22,Te_rho_z34,True,True
4118,Te_rho_z22,Te_rho_z35,True,True
4119,Te_rho_z22,Te_rho_z36,True,True
4120,Te_rho_z22,Te_rho_z37,True,True
4121,Te_rho_z22,Te_rho_z38,True,True
4122,Te_rho_z22,Te_rho_z39,True,True
4123,Te_rho_z22,Te_rho_z40,True,True
4124,Te_rho_z22,Te_rho_z41,True,True
4125,Te_rho_z22,Te_rho_z42,True,True
4126,Te_rho_z22,Te_rho_z43,True,True
4127,Te_rho_z22,Te_rho_z44,True,True
4128,Te_rho_z22,Te_rho_z45,True,True
4129,Te_rho_z22,Te_rho_z46,True,True
4130,Te_rho_z22,Te_rho_z47,True,True
4131,Te_rho_z22,Te_rho_z48,True,True
4132,Te_rho_z22,Te_rho_z49,True,True
4133,Te_rho_z22,Te_rho_z50,True,True
4134,Te_rho_z22,Te_rho_z51,True,True
4135,Te_rho_z22,Te_rho_z52,True,True
4136,Te_rho_z22,Te_rho_z53,True,True
4137,Te_rho_z22,Te_rho_z54,True,True
4138,Te_rho_z22,Te_rho_z55,True,True
4139,Te_rho_z22,Te_rho_z56,True,True
4140,Te_rho_z22,Te_rho_z57,True,True
4141,Te_rho_z22,Te_rho_z58,True,True
4142,Te_rho_z23,Ne_rho_z24,True,True
4143,Te_rho_z23,Ne_rho_z25,True,True
4144,Te_rho_z23,Ne_rho_z26,True,True
4145,Te_rho_z23,Ne_rho_z27,True,True
4146,Te_rho_z23,Ne_rho_z28,True,True
4147,Te_rho_z23,Ne_rho_z29,True,True
4148,Te_rho_z23,Ne_rho_z30,True,True
4149,Te_rho_z23,Ne_rho_z31,True,True
4150,Te_rho_z23,Ne_rho_z32,True,True
4151,Te_rho_z23,Ne_rho_z33,True,True
4152,Te_rho_z23,Ne_rho_z34,True,True
4153,Te_rho_z23,Ne_rho_z35,True,True
4154,Te_rho_z23,Ne_rho_z36,True,True
4155,Te_rho_z23,Ne_rho_z37,True,True
4156,Te_rho_z23,Ne_rho_z38,True,True
4157,Te_rho_z23,Ne_rho_z39,True,True
4158,Te_rho_z23,Ne_rho_z40,True,True
4159,Te_rho_z23,Ne_rho_z41,True,True
4160,Te_rho_z23,Ne_rho_z42,True,True
4161,Te_rho_z23,Ne_rho_z43,True,True
4162,Te_rho_z23,Ne_rho_z44,True,True
4163,Te_rho_z23,Ne_rho_z45,True,True
4164,Te_rho_z23,Ne_rho_z46,True,True
4165,Te_rho_z23,Ne_rho_z47,True,True
4166,Te_rho_z23,Ne_rho_z48,True,True
4167,Te_rho_z23,Ne_rho_z49,True,True
4168,Te_rho_z23,Ne_rho_z50,True,True
4169,Te_rho_z23,Ne_rho_z51,True,True
4170,Te_rho_z23,Ne_rho_z52,True,True
4171,Te_rho_z23,Ne_rho_z53,True,True
4172,Te_rho_z23,Ne_rho_z54,True,True
4173,Te_rho_z23,Ne_rho_z55,True,True
4174,Te_rho_z23,Te_rho_z14,True,True
4175,Te_rho_z23,Te_rho_z15,True,True
4176,Te_rho_z23,Te_rho_z16,True,True
4177,Te_rho_z23,Te_rho_z17,True,True
4178,Te_rho_z23,Te_rho_z18,True,True
4179,Te_rho_z23,Te_rho_z19,True,True
4180,Te_rho_z23,Te_rho_z20,True,True
4181,Te_rho_z23,Te_rho_z21,True,True
4182,Te_rho_z23,Te_rho_z22,True,True
4183,Te_rho_z23,Te_rho_z24,True,True
4184,Te_rho_z23,Te_rho_z25,True,True
4185,Te_rho_z23,Te_rho_z26,True,True
4186,Te_rho_z23,Te_rho_z27,True,True
4187,Te_rho_z23,Te_rho_z28,True,True
4188,Te_rho_z23,Te_rho_z29,True,True
4189,Te_rho_z23,Te_rho_z30,True,True
4190,Te_rho_z23,Te_rho_z31,True,True
4191,Te_rho_z23,Te_rho_z32,True,True
4192,Te_rho_z23,Te_rho_z33,True,True
4193,Te_rho_z23,Te_rho_z34,True,True
4194,Te_rho_z23,Te_rho_z35,True,True
4195,Te_rho_z23,Te_rho_z36,True,True
4196,Te_rho_z23,Te_rho_z37,True,True
4197,Te_rho_z23,Te_rho_z38,True,True
4198,Te_rho_z23,Te_rho_z39,True,True
4199,Te_rho_z23,Te_rho_z40,True,True
4200,Te_rho_z23,Te_rho_z41,True,True
4201,Te_rho_z23,Te_rho_z42,True,True
4202,Te_rho_z23,Te_rho_z43,True,True
4203,Te_rho_z23,Te_rho_z44,True,True
4204,Te_rho_z23,Te_rho_z45,True,True
4205,Te_rho_z23,Te_rho_z46,True,True
4206,Te_rho_z23,Te_rho_z47,True,True
4207,Te_rho_z23,Te_rho_z48,True,True
4208,Te_rho_z23,Te_rho_z49,True,True
4209,Te_rho_z23,Te_rho_z50,True,True
4210,Te_rho_z23,Te_rho_z51,True,True
4211,Te_rho_z23,Te_rho_z52,True,True
4212,Te_rho_z23,Te_rho_z53,True,True
4213,Te_rho_z23,Te_rho_z54,True,True
4214,Te_rho_z23,Te_rho_z55,True,True
4215,Te_rho_z23,Te_rho_z56,True,True
4216,Te_rho_z23,Te_rho_z57,True,True
4217,Te_rho_z23,Te_rho_z58,True,True
4218,Te_rho_z24,Ne_rho_z24,True,True
4219,Te_rho_z24,Ne_rho_z25,True,True
4220,Te_rho_z24,Ne_rho_z26,True,True
4221,Te_rho_z24,Ne_rho_z27,True,True
4222,Te_rho_z24,Ne_rho_z28,True,True
4223,Te_rho_z24,Ne_rho_z29,True,True
4224,Te_rho_z24,Ne_rho_z30,True,True
4225,Te_rho_z24,Ne_rho_z31,True,True
4226,Te_rho_z24,Ne_rho_z32,True,True
4227,Te_rho_z24,Ne_rho_z33,True,True
4228,Te_rho_z24,Ne_rho_z34,True,True
4229,Te_rho_z24,Ne_rho_z35,True,True
4230,Te_rho_z24,Ne_rho_z36,True,True
4231,Te_rho_z24,Ne_rho_z37,True,True
4232,Te_rho_z24,Ne_rho_z38,True,True
4233,Te_rho_z24,Ne_rho_z39,True,True
4234,Te_rho_z24,Ne_rho_z40,True,True
4235,Te_rho_z24,Ne_rho_z41,True,True
4236,Te_rho_z24,Ne_rho_z42,True,True
4237,Te_rho_z24,Ne_rho_z43,True,True
4238,Te_rho_z24,Ne_rho_z44,True,True
4239,Te_rho_z24,Ne_rho_z45,True,True
4240,Te_rho_z24,Ne_rho_z46,True,True
4241,Te_rho_z24,Ne_rho_z47,True,True
4242,Te_rho_z24,Ne_rho_z48,True,True
4243,Te_rho_z24,Ne_rho_z49,True,True
4244,Te_rho_z24,Ne_rho_z50,True,True
4245,Te_rho_z24,Ne_rho_z51,True,True
4246,Te_rho_z24,Ne_rho_z52,True,True
4247,Te_rho_z24,Ne_rho_z53,True,True
4248,Te_rho_z24,Ne_rho_z54,True,True
4249,Te_rho_z24,Ne_rho_z55,True,True
4250,Te_rho_z24,Te_rho_z14,True,True
4251,Te_rho_z24,Te_rho_z15,True,True
4252,Te_rho_z24,Te_rho_z16,True,True
4253,Te_rho_z24,Te_rho_z17,True,True
4254,Te_rho_z24,Te_rho_z18,True,True
4255,Te_rho_z24,Te_rho_z19,True,True
4256,Te_rho_z24,Te_rho_z20,True,True
4257,Te_rho_z24,Te_rho_z21,True,True
4258,Te_rho_z24,Te_rho_z22,True,True
4259,Te_rho_z24,Te_rho_z23,True,True
4260,Te_rho_z24,Te_rho_z25,True,True
4261,Te_rho_z24,Te_rho_z26,True,True
4262,Te_rho_z24,Te_rho_z27,True,True
4263,Te_rho_z24,Te_rho_z28,True,True
4264,Te_rho_z24,Te_rho_z29,True,True
4265,Te_rho_z24,Te_rho_z30,True,True
4266,Te_rho_z24,Te_rho_z31,True,True
4267,Te_rho_z24,Te_rho_z32,True,True
4268,Te_rho_z24,Te_rho_z33,True,True
4269,Te_rho_z24,Te_rho_z34,True,True
4270,Te_rho_z24,Te_rho_z35,True,True
4271,Te_rho_z24,Te_rho_z36,True,True
4272,Te_rho_z24,Te_rho_z37,True,True
4273,Te_rho_z24,Te_rho_z38,True,True
4274,Te_rho_z24,Te_rho_z39,True,True
4275,Te_rho_z24,Te_rho_z40,True,True
4276,Te_rho_z24,Te_rho_z41,True,True
4277,Te_rho_z24,Te_rho_z42,True,True
4278,Te_rho_z24,Te_rho_z43,True,True
4279,Te_rho_z24,Te_rho_z44,True,True
4280,Te_rho_z24,Te_rho_z45,True,True
4281,Te_rho_z24,Te_rho_z46,True,True
4282,Te_rho_z24,Te_rho_z47,True,True
4283,Te_rho_z24,Te_rho_z48,True,True
4284,Te_rho_z24,Te_rho_z49,True,True
4285,Te_rho_z24,Te_rho_z50,True,True
4286,Te_rho_z24,Te_rho_z51,True,True
4287,Te_rho_z24,Te_rho_z52,True,True
4288,Te_rho_z24,Te_rho_z53,True,True
4289,Te_rho_z24,Te_rho_z54,True,True
4290,Te_rho_z24,Te_rho_z55,True,True
4291,Te_rho_z24,Te_rho_z56,True,True
4292,Te_rho_z24,Te_rho_z57,True,True
4293,Te_rho_z24,Te_rho_z58,True,True
4294,Te_rho_z25,Ne_rho_z25,True,True
4295,Te_rho_z25,Ne_rho_z26,True,True
4296,Te_rho_z25,Ne_rho_z27,True,True
4297,Te_rho_z25,Ne_rho_z28,True,True
4298,Te_rho_z25,Ne_rho_z29,True,True
4299,Te_rho_z25,Ne_rho_z30,True,True
4300,Te_rho_z25,Ne_rho_z31,True,True
4301,Te_rho_z25,Ne_rho_z32,True,True
4302,Te_rho_z25,Ne_rho_z33,True,True
4303,Te_rho_z25,Ne_rho_z34,True,True
4304,Te_rho_z25,Ne_rho_z35,True,True
4305,Te_rho_z25,Ne_rho_z36,True,True
4306,Te_rho_z25,Ne_rho_z37,True,True
4307,Te_rho_z25,Ne_rho_z38,True,True
4308,Te_rho_z25,Ne_rho_z39,True,True
4309,Te_rho_z25,Ne_rho_z40,True,True
4310,Te_rho_z25,Ne_rho_z41,True,True
4311,Te_rho_z25,Ne_rho_z42,True,True
4312,Te_rho_z25,Ne_rho_z43,True,True
4313,Te_rho_z25,Ne_rho_z44,True,True
4314,Te_rho_z25,Ne_rho_z45,True,True
4315,Te_rho_z25,Ne_rho_z46,True,True
4316,Te_rho_z25,Ne_rho_z47,True,True
4317,Te_rho_z25,Ne_rho_z48,True,True
4318,Te_rho_z25,Ne_rho_z49,True,True
4319,Te_rho_z25,Ne_rho_z50,True,True
4320,Te_rho_z25,Ne_rho_z51,True,True
4321,Te_rho_z25,Ne_rho_z52,True,True
4322,Te_rho_z25,Ne_rho_z53,True,True
4323,Te_rho_z25,Ne_rho_z54,True,True
4324,Te_rho_z25,Ne_rho_z55,True,True
4325,Te_rho_z25,Te_rho_z14,True,True
4326,Te_rho_z25,Te_rho_z15,True,True
4327,Te_rho_z25,Te_rho_z16,True,True
4328,Te_rho_z25,Te_rho_z17,True,True
4329,Te_rho_z25,Te_rho_z18,True,True
4330,Te_rho_z25,Te_rho_z19,True,True
4331,Te_rho_z25,Te_rho_z20,True,True
4332,Te_rho_z25,Te_rho_z21,True,True
4333,Te_rho_z25,Te_rho_z22,True,True
4334,Te_rho_z25,Te_rho_z23,True,True
4335,Te_rho_z25,Te_rho_z24,True,True
4336,Te_rho_z25,Te_rho_z26,True,True
4337,Te_rho_z25,Te_rho_z27,True,True
4338,Te_rho_z25,Te_rho_z28,True,True
4339,Te_rho_z25,Te_rho_z29,True,True
4340,Te_rho_z25,Te_rho_z30,True,True
4341,Te_rho_z25,Te_rho_z31,True,True
4342,Te_rho_z25,Te_rho_z32,True,True
4343,Te_rho_z25,Te_rho_z33,True,True
4344,Te_rho_z25,Te_rho_z34,True,True
4345,Te_rho_z25,Te_rho_z35,True,True
4346,Te_rho_z25,Te_rho_z36,True,True
4347,Te_rho_z25,Te_rho_z37,True,True
4348,Te_rho_z25,Te_rho_z38,True,True
4349,Te_rho_z25,Te_rho_z39,True,True
4350,Te_rho_z25,Te_rho_z40,True,True
4351,Te_rho_z25,Te_rho_z41,True,True
4352,Te_rho_z25,Te_rho_z42,True,True
4353,Te_rho_z25,Te_rho_z43,True,True
4354,Te_rho_z25,Te_rho_z44,True,True
4355,Te_rho_z25,Te_rho_z45,True,True
4356,Te_rho_z25,Te_rho_z46,True,True
4357,Te_rho_z25,Te_rho_z47,True,True
4358,Te_rho_z25,Te_rho_z48,True,True
4359,Te_rho_z25,Te_rho_z49,True,True
4360,Te_rho_z25,Te_rho_z50,True,True
4361,Te_rho_z25,Te_rho_z51,True,True
4362,Te_rho_z25,Te_rho_z52,True,True
4363,Te_rho_z25,Te_rho_z53,True,True
4364,Te_rho_z25,Te_rho_z54,True,True
4365,Te_rho_z25,Te_rho_z55,True,True
4366,Te_rho_z25,Te_rho_z56,True,True
4367,Te_rho_z25,Te_rho_z57,True,True
4368,Te_rho_z25,Te_rho_z58,True,True
4369,Te_rho_z26,Ne_rho_z25,True,True
4370,Te_rho_z26,Ne_rho_z26,True,True
4371,Te_rho_z26,Ne_rho_z27,True,True
4372,Te_rho_z26,Ne_rho_z28,True,True
4373,Te_rho_z26,Ne_rho_z29,True,True
4374,Te_rho_z26,Ne_rho_z30,True,True
4375,Te_rho_z26,Ne_rho_z31,True,True
4376,Te_rho_z26,Ne_rho_z32,True,True
4377,Te_rho_z26,Ne_rho_z33,True,True
4378,Te_rho_z26,Ne_rho_z34,True,True
4379,Te_rho_z26,Ne_rho_z35,True,True
4380,Te_rho_z26,Ne_rho_z36,True,True
4381,Te_rho_z26,Ne_rho_z37,True,True
4382,Te_rho_z26,Ne_rho_z38,True,True
4383,Te_rho_z26,Ne_rho_z39,True,True
4384,Te_rho_z26,Ne_rho_z40,True,True
4385,Te_rho_z26,Ne_rho_z41,True,True
4386,Te_rho_z26,Ne_rho_z42,True,True
4387,Te_rho_z26,Ne_rho_z43,True,True
4388,Te_rho_z26,Ne_rho_z44,True,True
4389,Te_rho_z26,Ne_rho_z45,True,True
4390,Te_rho_z26,Ne_rho_z46,True,True
4391,Te_rho_z26,Ne_rho_z47,True,True
4392,Te_rho_z26,Ne_rho_z48,True,True
4393,Te_rho_z26,Ne_rho_z49,True,True
4394,Te_rho_z26,Ne_rho_z50,True,True
4395,Te_rho_z26,Ne_rho_z51,True,True
4396,Te_rho_z26,Ne_rho_z52,True,True
4397,Te_rho_z26,Ne_rho_z53,True,True
4398,Te_rho_z26,Ne_rho_z54,True,True
4399,Te_rho_z26,Ne_rho_z55,True,True
4400,Te_rho_z26,Te_rho_z14,True,True
4401,Te_rho_z26,Te_rho_z15,True,True
4402,Te_rho_z26,Te_rho_z16,True,True
4403,Te_rho_z26,Te_rho_z17,True,True
4404,Te_rho_z26,Te_rho_z18,True,True
4405,Te_rho_z26,Te_rho_z19,True,True
4406,Te_rho_z26,Te_rho_z20,True,True
4407,Te_rho_z26,Te_rho_z21,True,True
4408,Te_rho_z26,Te_rho_z22,True,True
4409,Te_rho_z26,Te_rho_z23,True,True
4410,Te_rho_z26,Te_rho_z24,True,True
4411,Te_rho_z26,Te_rho_z25,True,True
4412,Te_rho_z26,Te_rho_z27,True,True
4413,Te_rho_z26,Te_rho_z28,True,True
4414,Te_rho_z26,Te_rho_z29,True,True
4415,Te_rho_z26,Te_rho_z30,True,True
4416,Te_rho_z26,Te_rho_z31,True,True
4417,Te_rho_z26,Te_rho_z32,True,True
4418,Te_rho_z26,Te_rho_z33,True,True
4419,Te_rho_z26,Te_rho_z34,True,True
4420,Te_rho_z26,Te_rho_z35,True,True
4421,Te_rho_z26,Te_rho_z36,True,True
4422,Te_rho_z26,Te_rho_z37,True,True
4423,Te_rho_z26,Te_rho_z38,True,True
4424,Te_rho_z26,Te_rho_z39,True,True
4425,Te_rho_z26,Te_rho_z40,True,True
4426,Te_rho_z26,Te_rho_z41,True,True
4427,Te_rho_z26,Te_rho_z42,True,True
4428,Te_rho_z26,Te_rho_z43,True,True
4429,Te_rho_z26,Te_rho_z44,True,True
4430,Te_rho_z26,Te_rho_z45,True,True
4431,Te_rho_z26,Te_rho_z46,True,True
4432,Te_rho_z26,Te_rho_z47,True,True
4433,Te_rho_z26,Te_rho_z48,True,True
4434,Te_rho_z26,Te_rho_z49,True,True
4435,Te_rho_z26,Te_rho_z50,True,True
4436,Te_rho_z26,Te_rho_z51,True,True
4437,Te_rho_z26,Te_rho_z52,True,True
4438,Te_rho_z26,Te_rho_z53,True,True
4439,Te_rho_z26,Te_rho_z54,True,True
4440,Te_rho_z26,Te_rho_z55,True,True
4441,Te_rho_z26,Te_rho_z56,True,True
4442,Te_rho_z26,Te_rho_z57,True,True
4443,Te_rho_z26,Te_rho_z58,True,True
4444,Te_rho_z27,Ne_rho_z25,True,True
4445,Te_rho_z27,Ne_rho_z26,True,True
4446,Te_rho_z27,Ne_rho_z27,True,True
4447,Te_rho_z27,Ne_rho_z28,True,True
4448,Te_rho_z27,Ne_rho_z29,True,True
4449,Te_rho_z27,Ne_rho_z30,True,True
4450,Te_rho_z27,Ne_rho_z31,True,True
4451,Te_rho_z27,Ne_rho_z32,True,True
4452,Te_rho_z27,Ne_rho_z33,True,True
4453,Te_rho_z27,Ne_rho_z34,True,True
4454,Te_rho_z27,Ne_rho_z35,True,True
4455,Te_rho_z27,Ne_rho_z36,True,True
4456,Te_rho_z27,Ne_rho_z37,True,True
4457,Te_rho_z27,Ne_rho_z38,True,True
4458,Te_rho_z27,Ne_rho_z39,True,True
4459,Te_rho_z27,Ne_rho_z40,True,True
4460,Te_rho_z27,Ne_rho_z41,True,True
4461,Te_rho_z27,Ne_rho_z42,True,True
4462,Te_rho_z27,Ne_rho_z43,True,True
4463,Te_rho_z27,Ne_rho_z44,True,True
4464,Te_rho_z27,Ne_rho_z45,True,True
4465,Te_rho_z27,Ne_rho_z46,True,True
4466,Te_rho_z27,Ne_rho_z47,True,True
4467,Te_rho_z27,Ne_rho_z48,True,True
4468,Te_rho_z27,Ne_rho_z49,True,True
4469,Te_rho_z27,Ne_rho_z50,True,True
4470,Te_rho_z27,Ne_rho_z51,True,True
4471,Te_rho_z27,Ne_rho_z52,True,True
4472,Te_rho_z27,Ne_rho_z53,True,True
4473,Te_rho_z27,Ne_rho_z54,True,True
4474,Te_rho_z27,Ne_rho_z55,True,True
4475,Te_rho_z27,Te_rho_z14,True,True
4476,Te_rho_z27,Te_rho_z15,True,True
4477,Te_rho_z27,Te_rho_z16,True,True
4478,Te_rho_z27,Te_rho_z17,True,True
4479,Te_rho_z27,Te_rho_z18,True,True
4480,Te_rho_z27,Te_rho_z19,True,True
4481,Te_rho_z27,Te_rho_z20,True,True
4482,Te_rho_z27,Te_rho_z21,True,True
4483,Te_rho_z27,Te_rho_z22,True,True
4484,Te_rho_z27,Te_rho_z23,True,True
4485,Te_rho_z27,Te_rho_z24,True,True
4486,Te_rho_z27,Te_rho_z25,True,True
4487,Te_rho_z27,Te_rho_z26,True,True
4488,Te_rho_z27,Te_rho_z28,True,True
4489,Te_rho_z27,Te_rho_z29,True,True
4490,Te_rho_z27,Te_rho_z30,True,True
4491,Te_rho_z27,Te_rho_z31,True,True
4492,Te_rho_z27,Te_rho_z32,True,True
4493,Te_rho_z27,Te_rho_z33,True,True
4494,Te_rho_z27,Te_rho_z34,True,True
4495,Te_rho_z27,Te_rho_z35,True,True
4496,Te_rho_z27,Te_rho_z36,True,True
4497,Te_rho_z27,Te_rho_z37,True,True
4498,Te_rho_z27,Te_rho_z38,True,True
4499,Te_rho_z27,Te_rho_z39,True,True
4500,Te_rho_z27,Te_rho_z40,True,True
4501,Te_rho_z27,Te_rho_z41,True,True
4502,Te_rho_z27,Te_rho_z42,True,True
4503,Te_rho_z27,Te_rho_z43,True,True
4504,Te_rho_z27,Te_rho_z44,True,True
4505,Te_rho_z27,Te_rho_z45,True,True
4506,Te_rho_z27,Te_rho_z46,True,True
4507,Te_rho_z27,Te_rho_z47,True,True
4508,Te_rho_z27,Te_rho_z48,True,True
4509,Te_rho_z27,Te_rho_z49,True,True
4510,Te_rho_z27,Te_rho_z50,True,True
4511,Te_rho_z27,Te_rho_z51,True,True
4512,Te_rho_z27,Te_rho_z52,True,True
4513,Te_rho_z27,Te_rho_z53,True,True
4514,Te_rho_z27,Te_rho_z54,True,True
4515,Te_rho_z27,Te_rho_z55,True,True
4516,Te_rho_z27,Te_rho_z56,True,True
4517,Te_rho_z27,Te_rho_z57,True,True
4518,Te_rho_z27,Te_rho_z58,True,True
4519,Te_rho_z28,Ne_rho_z25,True,True
4520,Te_rho_z28,Ne_rho_z26,True,True
4521,Te_rho_z28,Ne_rho_z27,True,True
4522,Te_rho_z28,Ne_rho_z28,True,True
